window_id,composition,semantic_attack_family,sender,is_kinematic_attacker,is_semantic_attacker,decision,contributors,b3_label,mbd_evidence
mix-00030,semantic_only,hazard_suppression,6159,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,Replay check: Identical payload matches past report from sender '6117'.
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,"Speed out of bounds: 235.0 km/h (limit: [0, 180.0])"
mix-00030,semantic_only,hazard_suppression,6117,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,Constant Position check: Vehicle reports movement (avg speed 47.00 km/h) but displacement is only 0.59m over 5000.00s.
mix-00030,semantic_only,hazard_suppression,6117,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,"Speed out of bounds: 267.0 km/h (limit: [0, 180.0])"
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,"Speed out of bounds: 225.0 km/h (limit: [0, 180.0])"
mix-00030,semantic_only,hazard_suppression,6159,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,"Speed out of bounds: 244.0 km/h (limit: [0, 180.0])"
mix-00030,semantic_only,hazard_suppression,6117,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,Sybil check: Co-located vehicle identity '6147' reported position within 0.83m.
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6147,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00030,semantic_only,hazard_suppression,6117,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00030,semantic_only,hazard_suppression,6159,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00031,semantic_only,priority_manipulation,8943,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,No history yet; baseline assumed valid.
mix-00031,semantic_only,priority_manipulation,8907,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,No history yet; baseline assumed valid.
mix-00031,semantic_only,priority_manipulation,8985,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,No history yet; baseline assumed valid.
mix-00031,semantic_only,priority_manipulation,8943,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00031,semantic_only,priority_manipulation,8907,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00031,semantic_only,priority_manipulation,8985,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00031,semantic_only,priority_manipulation,8943,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00031,semantic_only,priority_manipulation,8907,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00031,semantic_only,priority_manipulation,8985,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00031,semantic_only,priority_manipulation,8943,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00031,semantic_only,priority_manipulation,8907,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00031,semantic_only,priority_manipulation,8985,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00031,semantic_only,priority_manipulation,8943,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00031,semantic_only,priority_manipulation,8907,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00031,semantic_only,priority_manipulation,8985,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9507,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,No history yet; baseline assumed valid.
mix-00032,semantic_only,traffic_efficiency_lure,9549,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,No history yet; baseline assumed valid.
mix-00032,semantic_only,traffic_efficiency_lure,9699,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,No history yet; baseline assumed valid.
mix-00032,semantic_only,traffic_efficiency_lure,9639,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,No history yet; baseline assumed valid.
mix-00032,semantic_only,traffic_efficiency_lure,9507,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9549,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9699,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9639,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9507,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9549,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9699,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9639,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9507,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,"Speed out of bounds: 267.0 km/h (limit: [0, 180.0])"
mix-00032,semantic_only,traffic_efficiency_lure,9549,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,"Speed out of bounds: 196.0 km/h (limit: [0, 180.0])"
mix-00032,semantic_only,traffic_efficiency_lure,9699,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9639,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9507,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9549,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9699,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9639,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9507,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9549,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9699,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9639,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9507,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9549,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9699,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9639,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,Constant Position check: Vehicle reports movement (avg speed 7.40 km/h) but displacement is only 0.06m over 5000.00s.
mix-00032,semantic_only,traffic_efficiency_lure,9507,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9549,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9699,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9639,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9507,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9549,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9699,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9639,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9507,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9549,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9699,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9639,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,"Speed out of bounds: 269.0 km/h (limit: [0, 180.0])"
mix-00032,semantic_only,traffic_efficiency_lure,9507,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9549,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9699,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9639,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9507,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9549,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9699,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9639,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9507,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9549,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9699,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9639,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9507,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9549,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9699,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00032,semantic_only,traffic_efficiency_lure,9639,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7503,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,No history yet; baseline assumed valid.
mix-00033,semantic_only,goal_manipulation,7485,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,"Speed out of bounds: 236.0 km/h (limit: [0, 180.0]);No history yet; baseline assumed valid."
mix-00033,semantic_only,goal_manipulation,7521,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,No history yet; baseline assumed valid.
mix-00033,semantic_only,goal_manipulation,7503,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7485,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7521,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,"Speed out of bounds: 199.0 km/h (limit: [0, 180.0])"
mix-00033,semantic_only,goal_manipulation,7503,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7485,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7521,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7503,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7485,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7521,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7503,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7485,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7521,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7503,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7485,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7521,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7503,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7485,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7521,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7503,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7485,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7521,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7503,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7485,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7521,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7503,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7485,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7521,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7503,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7485,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7521,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7503,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7485,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7521,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7503,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7485,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7521,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7503,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7485,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7521,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7503,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7485,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7521,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7503,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00033,semantic_only,goal_manipulation,7485,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
