window_id,attack_family,injection_strategy,sender,is_attacker_sender,decision,trust_score,contributors,cp_num_reports,cp_confidence
stbv2-00019,temporal_context_drift,single_attacker_in_window,7245,False,CAUTION,0.9473138964610576,"B1,B2,CP,B3",16,1.0
stbv2-00019,temporal_context_drift,single_attacker_in_window,7257,False,CAUTION,0.9471599753248511,"B1,B2,CP,B3",17,1.0
stbv2-00019,temporal_context_drift,single_attacker_in_window,7263,True,CAUTION,0.5953390727642343,"B1,B2,CP,B3",18,1.0
stbv2-00019,temporal_context_drift,single_attacker_in_window,7245,False,ACCEPT,0.997259718861727,"B1,B2,CP,B3",19,1.0
stbv2-00019,temporal_context_drift,single_attacker_in_window,7257,False,CAUTION,0.9470596229876431,"B1,B2,CP,B3",20,1.0
stbv2-00019,temporal_context_drift,single_attacker_in_window,7263,True,CAUTION,0.590534744778296,"B1,B2,CP,B3",21,1.0
stbv2-00020,benign_control,none,9621,False,ACCEPT,0.9785649013519288,"B1,B2,CP,B3",1,1.0
stbv2-00020,benign_control,none,9789,False,ACCEPT,0.9786216300725937,"B1,B2,CP,B3",2,1.0
stbv2-00020,benign_control,none,9603,False,ACCEPT,0.9791586297750473,"B1,B2,CP,B3",3,1.0
stbv2-00020,benign_control,none,9801,False,ACCEPT,0.9786338555812836,"B1,B2,CP,B3",4,1.0
stbv2-00020,benign_control,none,9621,False,CAUTION,0.9514539455585286,"B1,B2,CP,B3",5,1.0
stbv2-00020,benign_control,none,9789,False,CAUTION,0.9512118202719962,"B1,B2,CP,B3",6,1.0
stbv2-00020,benign_control,none,9603,False,CAUTION,0.9522737794535115,"B1,B2,CP,B3",7,1.0
stbv2-00020,benign_control,none,9801,False,CAUTION,0.9517052056206292,"B1,B2,CP,B3",8,1.0
stbv2-00020,benign_control,none,9621,False,CAUTION,0.9507042469523661,"B1,B2,CP,B3",9,1.0
stbv2-00020,benign_control,none,9789,False,ACCEPT,0.9855239063137079,"B1,B2,CP,B3",10,1.0
stbv2-00020,benign_control,none,9603,False,CAUTION,0.950854023404057,"B1,B2,CP,B3",11,1.0
stbv2-00020,benign_control,none,9801,False,CAUTION,0.9507367566324305,"B1,B2,CP,B3",12,1.0
stbv2-00021,cross_source_contradiction,multi_source_collaborative_or_contradictory,8301,True,CAUTION,0.4375765728950501,"B1,B2,CP,B3",1,1.0
stbv2-00021,cross_source_contradiction,multi_source_collaborative_or_contradictory,8307,True,CAUTION,0.47704876542091373,"B1,B2,CP,B3",2,1.0
stbv2-00021,cross_source_contradiction,multi_source_collaborative_or_contradictory,8283,True,CAUTION,0.40812425891558335,"B1,B2,CP,B3",3,1.0
stbv2-00021,cross_source_contradiction,multi_source_collaborative_or_contradictory,8301,True,CAUTION,0.40828320509325755,"B1,B2,CP,B3",4,1.0
stbv2-00021,cross_source_contradiction,multi_source_collaborative_or_contradictory,8307,True,REJECT,0.39659272836157144,"B1,B2,CP,B3",5,1.0
stbv2-00021,cross_source_contradiction,multi_source_collaborative_or_contradictory,8283,True,CAUTION,0.4186789008508946,"B1,B2,CP,B3",6,1.0
stbv2-00021,cross_source_contradiction,multi_source_collaborative_or_contradictory,8301,True,CAUTION,0.4588675389142477,"B1,B2,CP,B3",7,1.0
stbv2-00021,cross_source_contradiction,multi_source_collaborative_or_contradictory,8307,True,CAUTION,0.44297964404482926,"B1,B2,CP,B3",8,1.0
stbv2-00021,cross_source_contradiction,multi_source_collaborative_or_contradictory,8283,True,CAUTION,0.45891177661318494,"B1,B2,CP,B3",9,1.0
stbv2-00021,cross_source_contradiction,multi_source_collaborative_or_contradictory,8301,True,CAUTION,0.5001498821117918,"B1,B2,CP,B3",10,1.0
stbv2-00021,cross_source_contradiction,multi_source_collaborative_or_contradictory,8307,True,CAUTION,0.49094714811013196,"B1,B2,CP,B3",11,1.0
stbv2-00021,cross_source_contradiction,multi_source_collaborative_or_contradictory,8283,True,CAUTION,0.49982357596499327,"B1,B2,CP,B3",12,1.0
stbv2-00021,cross_source_contradiction,multi_source_collaborative_or_contradictory,8301,True,CAUTION,0.5470147614940156,"B1,B2,CP,B3",13,1.0
stbv2-00021,cross_source_contradiction,multi_source_collaborative_or_contradictory,8307,True,CAUTION,0.5195233321252013,"B1,B2,CP,B3",14,1.0
stbv2-00021,cross_source_contradiction,multi_source_collaborative_or_contradictory,8283,True,CAUTION,0.5369798227847358,"B1,B2,CP,B3",15,1.0
stbv2-00021,cross_source_contradiction,multi_source_collaborative_or_contradictory,8301,True,CAUTION,0.5892994746065303,"B1,B2,CP,B3",16,1.0
stbv2-00021,cross_source_contradiction,multi_source_collaborative_or_contradictory,8307,True,CAUTION,0.5585229872944169,"B1,B2,CP,B3",17,1.0
stbv2-00021,cross_source_contradiction,multi_source_collaborative_or_contradictory,8283,True,CAUTION,0.5763054899632896,"B1,B2,CP,B3",18,1.0
stbv2-00022,benign_control,none,7845,False,ACCEPT,0.9781418043375015,"B1,B2,CP,B3",1,1.0
stbv2-00022,benign_control,none,7689,False,ACCEPT,0.979343181848526,"B1,B2,CP,B3",2,1.0
stbv2-00022,benign_control,none,7827,False,ACCEPT,0.9790459287166596,"B1,B2,CP,B3",3,1.0
stbv2-00022,benign_control,none,7845,False,CAUTION,0.9529565721753439,"B1,B2,CP,B3",4,1.0
stbv2-00022,benign_control,none,7689,False,CAUTION,0.95232431381354,"B1,B2,CP,B3",5,1.0
stbv2-00022,benign_control,none,7827,False,CAUTION,0.9521390244167065,"B1,B2,CP,B3",6,1.0
stbv2-00022,benign_control,none,7845,False,CAUTION,0.9515992328686789,"B1,B2,CP,B3",7,1.0
stbv2-00022,benign_control,none,7689,False,CAUTION,0.9510031614603404,"B1,B2,CP,B3",8,1.0
stbv2-00022,benign_control,none,7827,False,CAUTION,0.9512173754434339,"B1,B2,CP,B3",9,1.0
stbv2-00022,benign_control,none,7845,False,CAUTION,0.9501220898458249,"B1,B2,CP,B3",10,1.0
stbv2-00022,benign_control,none,7689,False,CAUTION,0.9498556616396048,"B1,B2,CP,B3",11,1.0
stbv2-00022,benign_control,none,7827,False,CAUTION,0.9499467021899551,"B1,B2,CP,B3",12,1.0
stbv2-00022,benign_control,none,7845,False,CAUTION,0.9488839874031028,"B1,B2,CP,B3",13,1.0
stbv2-00022,benign_control,none,7689,False,CAUTION,0.9487866464283518,"B1,B2,CP,B3",14,1.0
stbv2-00022,benign_control,none,7827,False,CAUTION,0.948532481182641,"B1,B2,CP,B3",15,1.0
stbv2-00022,benign_control,none,7845,False,ACCEPT,0.9970420984550923,"B1,B2,CP,B3",16,1.0
stbv2-00022,benign_control,none,7689,False,CAUTION,0.9473609264315351,"B1,B2,CP,B3",17,1.0
stbv2-00022,benign_control,none,7827,False,CAUTION,0.9473286960552978,"B1,B2,CP,B3",18,1.0
stbv2-00022,benign_control,none,7845,False,ACCEPT,0.997270717323589,"B1,B2,CP,B3",19,1.0
stbv2-00022,benign_control,none,7689,False,CAUTION,0.9471111894744186,"B1,B2,CP,B3",20,1.0
stbv2-00022,benign_control,none,7827,False,CAUTION,0.9472360252467452,"B1,B2,CP,B3",21,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6345,True,CAUTION,0.46859679698944096,"B1,B2,CP,B3",1,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6303,False,ACCEPT,0.9783386248350143,"B1,B2,CP,B3",2,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6297,True,REJECT,0.3401660529772441,"B1,B2,CP,B3",3,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6237,True,REJECT,0.37495185017585764,"B1,B2,CP,B3",4,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6345,True,REJECT,0.3844887960977136,"B1,B2,CP,B3",5,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6303,False,CAUTION,0.9517038329618406,"B1,B2,CP,B3",6,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6297,True,REJECT,0.3727471389179079,"B1,B2,CP,B3",7,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6237,True,REJECT,0.3889298248170996,"B1,B2,CP,B3",8,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6345,True,CAUTION,0.43439731701129625,"B1,B2,CP,B3",9,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6303,False,CAUTION,0.9506722706153005,"B1,B2,CP,B3",10,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6297,True,CAUTION,0.40867495571671375,"B1,B2,CP,B3",11,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6237,True,CAUTION,0.48049925171415964,"B1,B2,CP,B3",12,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6345,True,CAUTION,0.471276029502667,"B1,B2,CP,B3",13,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6303,False,CAUTION,0.9492591495967541,"B1,B2,CP,B3",14,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6297,True,CAUTION,0.4459318802496279,"B1,B2,CP,B3",15,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6237,True,CAUTION,0.5184469059894619,"B1,B2,CP,B3",16,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6345,True,CAUTION,0.512579941305379,"B1,B2,CP,B3",17,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6303,False,ACCEPT,0.9933117024689095,"B1,B2,CP,B3",18,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6297,True,CAUTION,0.48226040919178903,"B1,B2,CP,B3",19,1.0
stbv2-00023,cross_source_contradiction,multi_source_collaborative_or_contradictory,6237,True,CAUTION,0.5734454835212994,"B1,B2,CP,B3",20,1.0
stbv2-00024,context_poisoning,single_attacker_in_window,6657,False,ACCEPT,0.9787168967723847,"B1,B2,CP,B3",1,1.0
stbv2-00024,context_poisoning,single_attacker_in_window,6543,False,ACCEPT,0.9792538052797318,"B1,B2,CP,B3",2,1.0
stbv2-00024,context_poisoning,single_attacker_in_window,6531,False,ACCEPT,0.9792105573415757,"B1,B2,CP,B3",3,1.0
stbv2-00024,context_poisoning,single_attacker_in_window,6537,True,CAUTION,0.4108383762836456,"B1,B2,CP,B3",4,1.0
stbv2-00024,context_poisoning,single_attacker_in_window,6657,False,CAUTION,0.9525389517299535,"B1,B2,CP,B3",5,1.0
stbv2-00024,context_poisoning,single_attacker_in_window,6543,False,CAUTION,0.9522174173997648,"B1,B2,CP,B3",6,1.0
stbv2-00024,context_poisoning,single_attacker_in_window,6531,False,CAUTION,0.8609770364549671,"B1,B2,CP,B3",7,1.0
stbv2-00024,context_poisoning,single_attacker_in_window,6537,True,CAUTION,0.42592701779659525,"B1,B2,CP,B3",8,1.0
stbv2-00024,context_poisoning,single_attacker_in_window,6657,False,CAUTION,0.9509314227865218,"B1,B2,CP,B3",9,1.0
stbv2-00024,context_poisoning,single_attacker_in_window,6543,False,CAUTION,0.9509841914195869,"B1,B2,CP,B3",10,1.0
stbv2-00024,context_poisoning,single_attacker_in_window,6531,False,CAUTION,0.8442857857851974,"B1,B2,CP,B3",11,1.0
stbv2-00024,context_poisoning,single_attacker_in_window,6537,True,CAUTION,0.4666876077999506,"B1,B2,CP,B3",12,1.0
stbv2-00025,infrastructure_semantic_manipulation,single_attacker_in_window,8949,False,ACCEPT,0.9774298387765885,"B1,B2,CP,B3",1,1.0
stbv2-00025,infrastructure_semantic_manipulation,single_attacker_in_window,9093,False,ACCEPT,0.9782772719860077,"B1,B2,CP,B3",2,1.0
stbv2-00025,infrastructure_semantic_manipulation,single_attacker_in_window,9099,True,CAUTION,0.40290742198626206,"B1,B2,CP,B3",3,1.0
stbv2-00025,infrastructure_semantic_manipulation,single_attacker_in_window,8985,False,ACCEPT,0.978193764090538,"B1,B2,CP,B3",4,1.0
stbv2-00025,infrastructure_semantic_manipulation,single_attacker_in_window,8949,False,ACCEPT,0.9818423478619542,"B1,B2,CP,B3",5,1.0
stbv2-00025,infrastructure_semantic_manipulation,single_attacker_in_window,9093,False,CAUTION,0.860562291281945,"B1,B2,CP,B3",6,1.0
stbv2-00025,infrastructure_semantic_manipulation,single_attacker_in_window,9099,True,CAUTION,0.4558219442660678,"B1,B2,CP,B3",7,1.0
stbv2-00025,infrastructure_semantic_manipulation,single_attacker_in_window,8985,False,ACCEPT,0.9821572498640334,"B1,B2,CP,B3",8,1.0
stbv2-00025,infrastructure_semantic_manipulation,single_attacker_in_window,8949,False,ACCEPT,0.9858542522109662,"B1,B2,CP,B3",9,1.0
stbv2-00025,infrastructure_semantic_manipulation,single_attacker_in_window,9093,False,CAUTION,0.8440271307444518,"B1,B2,CP,B3",10,1.0
stbv2-00025,infrastructure_semantic_manipulation,single_attacker_in_window,9099,True,CAUTION,0.5036100983925755,"B1,B2,CP,B3",11,1.0
stbv2-00025,infrastructure_semantic_manipulation,single_attacker_in_window,8985,False,ACCEPT,0.9861975204465051,"B1,B2,CP,B3",12,1.0
stbv2-00025,infrastructure_semantic_manipulation,single_attacker_in_window,8949,False,ACCEPT,0.9898277954562059,"B1,B2,CP,B3",13,1.0
stbv2-00025,infrastructure_semantic_manipulation,single_attacker_in_window,9093,False,CAUTION,0.8283742316960738,"B1,B2,CP,B3",14,1.0
stbv2-00025,infrastructure_semantic_manipulation,single_attacker_in_window,9099,True,CAUTION,0.548652374326203,"B1,B2,CP,B3",15,1.0
stbv2-00025,infrastructure_semantic_manipulation,single_attacker_in_window,8985,False,CAUTION,0.9494201988751422,"B1,B2,CP,B3",16,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8841,True,CAUTION,0.4376200246810914,"B1,B2,CP,B3",1,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8823,True,CAUTION,0.4266281433900198,"B1,B2,CP,B3",2,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8847,True,CAUTION,0.40887567480405174,"B1,B2,CP,B3",3,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8841,True,REJECT,0.38040431512651873,"B1,B2,CP,B3",4,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8823,True,CAUTION,0.4103622092633833,"B1,B2,CP,B3",5,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8847,True,CAUTION,0.4437891910382013,"B1,B2,CP,B3",6,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8841,True,CAUTION,0.4290370200902896,"B1,B2,CP,B3",7,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8823,True,CAUTION,0.4501328994509566,"B1,B2,CP,B3",8,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8847,True,CAUTION,0.47521118323458034,"B1,B2,CP,B3",9,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8841,True,CAUTION,0.4636840007251091,"B1,B2,CP,B3",10,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8823,True,CAUTION,0.4863453721352553,"B1,B2,CP,B3",11,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8847,True,CAUTION,0.5121612568680582,"B1,B2,CP,B3",12,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8841,True,CAUTION,0.509486882293115,"B1,B2,CP,B3",13,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8823,True,CAUTION,0.5244987494810209,"B1,B2,CP,B3",14,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8847,True,CAUTION,0.5509112917849621,"B1,B2,CP,B3",15,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8841,True,CAUTION,0.5470713690174757,"B1,B2,CP,B3",16,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8823,True,CAUTION,0.5689931341316365,"B1,B2,CP,B3",17,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8847,True,CAUTION,0.5858330119468093,"B1,B2,CP,B3",18,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8841,True,CAUTION,0.5520980068390541,"B1,B2,CP,B3",19,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8823,True,CAUTION,0.5671627019378034,"B1,B2,CP,B3",20,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8847,True,CAUTION,0.5966463468647278,"B1,B2,CP,B3",21,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8841,True,CAUTION,0.5538293007243466,"B1,B2,CP,B3",22,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8823,True,CAUTION,0.5678891158411632,"B1,B2,CP,B3",23,1.0
stbv2-00026,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8847,True,CAUTION,0.5989854912604649,"B1,B2,CP,B3",24,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6987,True,CAUTION,0.8319591171542804,"B1,B2,CP,B3",1,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6993,False,CAUTION,0.854000406563282,"B1,B2,CP,B3",2,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6933,False,ACCEPT,0.9787047785520554,"B1,B2,CP,B3",3,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6987,True,CAUTION,0.4003046570376213,"B1,B2,CP,B3",4,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6993,False,CAUTION,0.8598218742978149,"B1,B2,CP,B3",5,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6933,False,CAUTION,0.8604773822524142,"B1,B2,CP,B3",6,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6987,True,CAUTION,0.4454223454304632,"B1,B2,CP,B3",7,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6993,False,CAUTION,0.8427945286746138,"B1,B2,CP,B3",8,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6933,False,CAUTION,0.8436315873127436,"B1,B2,CP,B3",9,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6987,True,CAUTION,0.4984556074728705,"B1,B2,CP,B3",10,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6993,False,CAUTION,0.8274333459012135,"B1,B2,CP,B3",11,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6933,False,CAUTION,0.8280453467709935,"B1,B2,CP,B3",12,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6987,True,CAUTION,0.4791254210732221,"B1,B2,CP,B3",13,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6993,False,CAUTION,0.8112156030694736,"B1,B2,CP,B3",14,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6933,False,CAUTION,0.8125880848612704,"B1,B2,CP,B3",15,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6987,True,CAUTION,0.5242121099009253,"B1,B2,CP,B3",16,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6993,False,CAUTION,0.7969868971973828,"B1,B2,CP,B3",17,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6933,False,CAUTION,0.7976059973204325,"B1,B2,CP,B3",18,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6987,True,CAUTION,0.5296065967802682,"B1,B2,CP,B3",19,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6993,False,CAUTION,0.7955594320997017,"B1,B2,CP,B3",20,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6933,False,CAUTION,0.7965720767070786,"B1,B2,CP,B3",21,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6987,True,CAUTION,0.5289417863248614,"B1,B2,CP,B3",22,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6993,False,CAUTION,0.7949917854369926,"B1,B2,CP,B3",23,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6933,False,CAUTION,0.7955674013951893,"B1,B2,CP,B3",24,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6987,True,CAUTION,0.5297691178651067,"B1,B2,CP,B3",25,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6993,False,CAUTION,0.7942367163827857,"B1,B2,CP,B3",26,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6933,False,CAUTION,0.7948945009095238,"B1,B2,CP,B3",27,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6987,True,CAUTION,0.5307088429796336,"B1,B2,CP,B3",28,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6993,False,CAUTION,0.7937904763588018,"B1,B2,CP,B3",29,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6933,False,CAUTION,0.7941794533015248,"B1,B2,CP,B3",30,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6987,True,CAUTION,0.5397831672909377,"B1,B2,CP,B3",31,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6993,False,CAUTION,0.7929890432918554,"B1,B2,CP,B3",32,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6933,False,CAUTION,0.7934094142171345,"B1,B2,CP,B3",33,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6987,True,CAUTION,0.5360532271891623,"B1,B2,CP,B3",34,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6993,False,CAUTION,0.7925682129643081,"B1,B2,CP,B3",35,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6933,False,CAUTION,0.7931124261489426,"B1,B2,CP,B3",36,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6987,True,CAUTION,0.538284119511163,"B1,B2,CP,B3",37,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6993,False,CAUTION,0.7918649929326163,"B1,B2,CP,B3",38,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6933,False,CAUTION,0.7927710419230242,"B1,B2,CP,B3",39,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6987,True,CAUTION,0.530376336609246,"B1,B2,CP,B3",40,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6993,False,CAUTION,0.7915178374718559,"B1,B2,CP,B3",41,1.0
stbv2-00027,planner_manipulation,single_attacker_in_window,6933,False,CAUTION,0.7921528599964895,"B1,B2,CP,B3",42,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9759,False,ACCEPT,0.9785711884498597,"B1,B2,CP,B3",1,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9561,True,ACCEPT,0.9802257734537125,"B1,B2,CP,B3",2,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9765,False,ACCEPT,0.9792450344562531,"B1,B2,CP,B3",3,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9759,False,CAUTION,0.9517222392903654,"B1,B2,CP,B3",4,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9561,True,CAUTION,0.9535009706048642,"B1,B2,CP,B3",5,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9765,False,CAUTION,0.9522829630781471,"B1,B2,CP,B3",6,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9759,False,CAUTION,0.9511492247134258,"B1,B2,CP,B3",7,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9561,True,CAUTION,0.9530021027365714,"B1,B2,CP,B3",8,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9765,False,CAUTION,0.950958457619894,"B1,B2,CP,B3",9,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9759,False,CAUTION,0.9499104314794853,"B1,B2,CP,B3",10,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9561,True,CAUTION,0.9513678498695715,"B1,B2,CP,B3",11,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9765,False,CAUTION,0.9492651187267822,"B1,B2,CP,B3",12,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9759,False,CAUTION,0.9484440992874726,"B1,B2,CP,B3",13,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9561,True,CAUTION,0.9498649588976541,"B1,B2,CP,B3",14,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9765,False,CAUTION,0.948305300851041,"B1,B2,CP,B3",15,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9759,False,CAUTION,0.9472769058443745,"B1,B2,CP,B3",16,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9561,True,CAUTION,0.9480910760126999,"B1,B2,CP,B3",17,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9765,False,CAUTION,0.9470439804503379,"B1,B2,CP,B3",18,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9759,False,CAUTION,0.947102633782073,"B1,B2,CP,B3",19,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9561,True,CAUTION,0.9479667294643094,"B1,B2,CP,B3",20,1.0
stbv2-00028,context_poisoning,single_attacker_in_window,9765,False,CAUTION,0.9470276455594724,"B1,B2,CP,B3",21,1.0
stbv2-00029,authority_override,single_attacker_in_window,8577,False,ACCEPT,0.978130351305008,"B1,B2,CP,B3",1,1.0
stbv2-00029,authority_override,single_attacker_in_window,8475,False,ACCEPT,0.9780314153432846,"B1,B2,CP,B3",2,1.0
stbv2-00029,authority_override,single_attacker_in_window,8589,True,REJECT,0.35455868721008305,"B1,B2,CP,B3",3,1.0
stbv2-00029,authority_override,single_attacker_in_window,8577,False,CAUTION,0.9515521468383406,"B1,B2,CP,B3",4,1.0
stbv2-00029,authority_override,single_attacker_in_window,8475,False,CAUTION,0.8590642285379085,"B1,B2,CP,B3",5,1.0
stbv2-00029,authority_override,single_attacker_in_window,8589,True,REJECT,0.3676520315705206,"B1,B2,CP,B3",6,1.0
stbv2-00029,authority_override,single_attacker_in_window,8577,False,CAUTION,0.9503336018515282,"B1,B2,CP,B3",7,1.0
stbv2-00029,authority_override,single_attacker_in_window,8475,False,CAUTION,0.8425610364994527,"B1,B2,CP,B3",8,1.0
stbv2-00029,authority_override,single_attacker_in_window,8589,True,CAUTION,0.42130710628014273,"B1,B2,CP,B3",9,1.0
stbv2-00029,authority_override,single_attacker_in_window,8577,False,CAUTION,0.9484364734902144,"B1,B2,CP,B3",10,1.0
stbv2-00029,authority_override,single_attacker_in_window,8475,False,CAUTION,0.827126046919813,"B1,B2,CP,B3",11,1.0
stbv2-00029,authority_override,single_attacker_in_window,8589,True,CAUTION,0.4525830573396436,"B1,B2,CP,B3",12,1.0
stbv2-00029,authority_override,single_attacker_in_window,8577,False,CAUTION,0.9479878543054311,"B1,B2,CP,B3",13,1.0
stbv2-00029,authority_override,single_attacker_in_window,8475,False,CAUTION,0.8115286616573361,"B1,B2,CP,B3",14,1.0
stbv2-00029,authority_override,single_attacker_in_window,8589,True,CAUTION,0.4858408326185655,"B1,B2,CP,B3",15,1.0
stbv2-00029,authority_override,single_attacker_in_window,8577,False,CAUTION,0.9469159878952642,"B1,B2,CP,B3",16,1.0
stbv2-00029,authority_override,single_attacker_in_window,8475,False,CAUTION,0.7965590264843907,"B1,B2,CP,B3",17,1.0
